ontology_name,strategy,tool_name,runtime_s,hypothesis_size,hypothesis_class_count,recovery_rate,recovered_set_precision,valid_explanation,timed_out,peak_memory_mb
ore_ont_9251,eq5,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" java.lang.AssertionError: assertion failed
	at scala.Predef$.assert(Predef.scala:208)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:392)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$negateIntoNNF$3(DeNegator.scala:391)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.Set$Set1.foreach(Set.scala:97)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:391)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:381)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$denegate$1(DeNegator.scala:63)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.denegate(DeNegator.scala:63)
	at uk.ac.man.cs.lethe.abduction.FullAbducer.abduce(FullAbducer.scala:42)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.abduce(OWLAbducer.scala:103)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:60)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,455.24
ore_ont_9251,eq5,AAA,TIMEOUT,,,,,,True,
ore_ont_9557,eq1,CATS,2.403209924697876,1,1,1.0,1.0,True,False,309.28
ore_ont_9557,eq1,LETHE,1.3957264423370361,1,1,1.0,1.0,True,False,147.94
ore_ont_9557,eq1,AAA,TIMEOUT,,,,,,True,
ore_ont_9557,eq2,CATS,2.372891902923584,1,1,1.0,1.0,True,False,301.69
ore_ont_9557,eq2,LETHE,1.4083642959594727,1,1,1.0,1.0,True,False,144.91
ore_ont_9557,eq2,AAA,TIMEOUT,,,,,,True,
ore_ont_9557,eq3,CATS,2.727954387664795,2,2,1.0,0.5,True,False,312.21
ore_ont_9557,eq3,LETHE,1.5818727016448975,2,2,1.0,0.5,True,False,145.65
ore_ont_9557,eq3,AAA,TIMEOUT,,,,,,True,
ore_ont_9805,eq1,CATS,1.8963563442230225,21,21,1.0,0.047619047619047616,True,False,314.9
ore_ont_9805,eq1,LETHE,1.2342841625213623,22,22,1.0,0.045454545454545456,True,False,147.04
ore_ont_9805,eq1,AAA,1.2953987121582031,0,0,,,,False,
ore_ont_9805,eq2,CATS,1.2917053699493408,2,2,1.0,0.5,True,False,221.46
ore_ont_9805,eq2,LETHE,1.0179853439331055,2,2,1.0,0.5,True,False,146.06
ore_ont_9805,eq2,AAA,1.0177161693572998,0,0,,,,False,
ore_ont_9805,eq3,CATS,1.1545157432556152,1,1,1.0,1.0,True,False,162.48
ore_ont_9805,eq3,LETHE,1.0096545219421387,1,1,1.0,1.0,True,False,147.91
ore_ont_9805,eq3,AAA,1.03476881980896,0,0,,,,False,
ore_ont_9805,eq4,CATS,1.1550889015197754,1,1,1.0,1.0,True,False,169.98
ore_ont_9805,eq4,LETHE,1.066281795501709,1,1,1.0,1.0,True,False,146.44
ore_ont_9805,eq4,AAA,1.0144586563110352,0,0,,,,False,
univ-bench,eq1,CATS,1.3638663291931152,2,2,1.0,0.5,True,False,195.78
univ-bench,eq1,LETHE,1.0968832969665527,2,2,1.0,0.5,True,False,142.36
univ-bench,eq1,AAA,1.0256550312042236,0,0,,,,False,
univ-bench,eq2,CATS,1.4036448001861572,3,3,1.0,0.3333333333333333,True,False,213.9
univ-bench,eq2,LETHE,1.1036889553070068,3,3,1.0,0.3333333333333333,True,False,142.99
univ-bench,eq2,AAA,1.0438668727874756,0,0,,,,False,
univ-bench,eq3,CATS,1.2044060230255127,1,1,1.0,1.0,True,False,174.71
univ-bench,eq3,LETHE,1.3178470134735107,1,1,0.0,0.0,True,False,148.84
univ-bench,eq3,AAA,1.027442216873169,0,0,,,,False,
univ-bench,eq4,CATS,1.8781726360321045,14,14,1.0,0.07142857142857142,True,False,265.79
univ-bench,eq4,LETHE,1.2213835716247559,2,2,1.0,0.5,True,False,149.97
univ-bench,eq4,AAA,1.0119028091430664,0,0,,,,False,
univ-bench,eq5,CATS,1.7677438259124756,9,9,1.0,0.1111111111111111,True,False,253.64
univ-bench,eq5,LETHE,1.272087574005127,4,4,1.0,0.25,True,False,149.7
univ-bench,eq5,AAA,1.1181364059448242,0,0,,,,False,
